Title,Regular Price,SKU,Product Type,Parent Product ID,Quantity,Material-type,Shape,Cutting-method,Colour,Sizemm,Waste-removal,Lamination-finishing
Food Packaging Sticker Sample,115,,variable,1376,2000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,115,,variable,1376,2000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,132,,variable,1376,3000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,132,,variable,1376,3000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,132,,variable,1376,3000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,132,,variable,1376,3000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,150,,variable,1376,4000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,150,,variable,1376,4000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,150,,variable,1376,4000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,150,,variable,1376,4000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,160,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,160,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,160,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,160,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,180,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,180,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,180,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,180,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,189,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,189,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,189,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,189,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,224,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,224,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,224,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,224,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,234,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,234,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,234,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,234,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,245,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,245,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,245,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,245,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,400,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,400,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,400,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,400,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,435,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,435,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,435,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,435,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,540,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,540,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,540,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,540,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,625,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,625,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,625,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,625,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,115,,variable,1376,1000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,115,,variable,1376,1000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,115,,variable,1376,1000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,115,,variable,1376,1000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,145,,variable,1376,2000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,145,,variable,1376,2000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,145,,variable,1376,2000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,145,,variable,1376,2000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,180,,variable,1376,3000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,180,,variable,1376,3000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,180,,variable,1376,3000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,180,,variable,1376,3000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,220,,variable,1376,4000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,220,,variable,1376,4000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,220,,variable,1376,4000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,220,,variable,1376,4000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,260,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,260,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,260,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,260,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,332,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,332,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,332,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,332,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,351,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,351,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,351,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,351,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,500,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,500,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,500,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,500,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,800,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,800,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,800,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,800,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,950,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,950,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,950,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,950,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,255,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,255,,variable,1376,5000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,255,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,255,,variable,1376,5000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,294,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,294,,variable,1376,6000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,294,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,294,,variable,1376,6000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,308,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,308,,variable,1376,7000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,308,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,308,,variable,1376,7000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,320,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,320,,variable,1376,8000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,320,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,320,,variable,1376,8000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,342,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,342,,variable,1376,9000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,342,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,342,,variable,1376,9000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,350,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,350,,variable,1376,10000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,350,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,350,,variable,1376,10000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,490,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,490,,variable,1376,20000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,490,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,490,,variable,1376,20000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,660,,variable,1376,30000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,780,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,780,,variable,1376,40000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,780,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,780,,variable,1376,40000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,925,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,925,,variable,1376,50000,Simini Sticker,Round,None,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,925,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss UV Varnish
Food Packaging Sticker Sample,925,,variable,1376,50000,Simini Sticker,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss UV Varnish
Food Packaging Sticker Sample,45,,variable,1376,100,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,45,,variable,1376,100,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,45,,variable,1376,100,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,45,,variable,1376,100,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,55,,variable,1376,200,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,55,,variable,1376,200,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,55,,variable,1376,200,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,55,,variable,1376,200,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,63,,variable,1376,300,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,63,,variable,1376,300,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,63,,variable,1376,300,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,63,,variable,1376,300,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,72,,variable,1376,400,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,72,,variable,1376,400,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,72,,variable,1376,400,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,72,,variable,1376,400,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,85,,variable,1376,500,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,85,,variable,1376,500,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,85,,variable,1376,500,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,85,,variable,1376,500,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,88,,variable,1376,1000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,88,,variable,1376,1000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,88,,variable,1376,1000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,88,,variable,1376,1000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,115,,variable,1376,2000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,115,,variable,1376,2000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,115,,variable,1376,2000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,115,,variable,1376,2000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,132,,variable,1376,3000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,132,,variable,1376,3000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,132,,variable,1376,3000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,132,,variable,1376,3000,ArtPaper Sticker ,Round,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,150,,variable,1376,4000,ArtPaper Sticker ,Round,None,CMYK,30(w) x 30(h),No,None
